run,game,llm,color,pass_move,original_player,tested_player,elo,trials,passes,resignations,choices
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s16525312-d2925067,2261.0,20,0,0,"{""A9"": 2, ""B5"": 18}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s16525312-d2925067,2261.0,20,8,0,"{""J7"": 5, ""J9"": 7, ""pass"": 8}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s17434112-d3038653,2327.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s17434112-d3038653,2327.0,20,7,0,"{""B8"": 13, ""pass"": 7}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s17434112-d3038653,2327.0,20,12,0,"{""A8"": 8, ""pass"": 12}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s17434112-d3038653,2327.0,20,7,0,"{""E1"": 6, ""G1"": 7, ""pass"": 7}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s17434112-d3038653,2327.0,20,1,0,"{""E2"": 1, ""F2"": 2, ""G2"": 2, ""H2"": 14, ""pass"": 1}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s17434112-d3038653,2327.0,20,0,0,"{""A7"": 4, ""J7"": 16}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s17434112-d3038653,2327.0,20,14,0,"{""J7"": 6, ""pass"": 14}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s17434112-d3038653,2327.0,20,5,0,"{""H2"": 15, ""pass"": 5}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s17434112-d3038653,2327.0,20,0,0,"{""A7"": 1, ""H1"": 19}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s17434112-d3038653,2327.0,20,13,0,"{""C3"": 7, ""pass"": 13}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s17434112-d3038653,2327.0,20,20,0,"{""pass"": 20}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s17434112-d3038653,2327.0,20,0,0,"{""A9"": 3, ""B5"": 17}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s17434112-d3038653,2327.0,20,6,0,"{""J7"": 7, ""J9"": 7, ""pass"": 6}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s18429184-d3197121,2402.0,20,19,0,"{""G1"": 1, ""pass"": 19}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s18429184-d3197121,2402.0,20,0,0,"{""A9"": 1, ""B8"": 19}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s18429184-d3197121,2402.0,20,6,0,"{""A8"": 8, ""C2"": 6, ""pass"": 6}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s18429184-d3197121,2402.0,20,6,0,"{""E1"": 7, ""G1"": 6, ""J2"": 1, ""pass"": 6}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s18429184-d3197121,2402.0,20,0,0,"{""E2"": 1, ""F2"": 2, ""G2"": 1, ""H2"": 16}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s18429184-d3197121,2402.0,20,0,0,"{""A7"": 4, ""J7"": 16}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s18429184-d3197121,2402.0,20,7,0,"{""J7"": 13, ""pass"": 7}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s18429184-d3197121,2402.0,20,3,0,"{""H2"": 17, ""pass"": 3}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s18429184-d3197121,2402.0,20,0,0,"{""A7"": 2, ""H1"": 18}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s18429184-d3197121,2402.0,20,12,0,"{""C3"": 7, ""D3"": 1, ""pass"": 12}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s18429184-d3197121,2402.0,20,16,0,"{""C6"": 4, ""pass"": 16}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s18429184-d3197121,2402.0,20,0,0,"{""A9"": 4, ""B5"": 16}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s18429184-d3197121,2402.0,20,5,0,"{""E2"": 1, ""J7"": 10, ""J9"": 4, ""pass"": 5}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s19408128-d3280178,2473.0,20,15,0,"{""G1"": 5, ""pass"": 15}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s19408128-d3280178,2473.0,20,0,0,"{""A9"": 2, ""B8"": 18}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s19408128-d3280178,2473.0,20,1,0,"{""A8"": 10, ""C2"": 9, ""pass"": 1}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s19408128-d3280178,2473.0,20,9,0,"{""E1"": 8, ""G1"": 3, ""pass"": 9}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s19408128-d3280178,2473.0,20,0,0,"{""A9"": 1, ""F2"": 2, ""G2"": 2, ""H2"": 15}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s19408128-d3280178,2473.0,20,0,0,"{""A7"": 8, ""J7"": 12}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s19408128-d3280178,2473.0,20,5,0,"{""A8"": 1, ""J7"": 14, ""pass"": 5}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s19408128-d3280178,2473.0,20,5,0,"{""H2"": 15, ""pass"": 5}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s19408128-d3280178,2473.0,20,0,0,"{""A7"": 5, ""H1"": 15}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s19408128-d3280178,2473.0,20,10,0,"{""C3"": 8, ""D3"": 2, ""pass"": 10}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s19408128-d3280178,2473.0,20,16,0,"{""C6"": 4, ""pass"": 16}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s19408128-d3280178,2473.0,20,0,0,"{""A9"": 10, ""B5"": 10}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s19408128-d3280178,2473.0,20,3,0,"{""H6"": 1, ""J7"": 11, ""J9"": 5, ""pass"": 3}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s20302336-d3388395,2510.0,20,11,0,"{""G1"": 9, ""pass"": 11}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""A7"": 2, ""A9"": 3, ""B8"": 15}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""A8"": 7, ""C2"": 13}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s20302336-d3388395,2510.0,20,9,0,"{""E1"": 6, ""G1"": 5, ""pass"": 9}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""A9"": 3, ""F2"": 1, ""G2"": 1, ""H2"": 15}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""A7"": 13, ""J7"": 7}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""J7"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s20302336-d3388395,2510.0,20,4,0,"{""H2"": 16, ""pass"": 4}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""A7"": 12, ""H1"": 8}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s20302336-d3388395,2510.0,20,6,0,"{""C3"": 12, ""D3"": 2, ""pass"": 6}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s20302336-d3388395,2510.0,20,19,0,"{""C6"": 1, ""pass"": 19}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""A9"": 9, ""B5"": 11}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s20302336-d3388395,2510.0,20,0,0,"{""J7"": 17, ""J9"": 3}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s21371392-d3529696,2598.0,20,11,0,"{""G1"": 9, ""pass"": 11}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""A6"": 1, ""A7"": 5, ""A9"": 4, ""B8"": 10}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""A8"": 10, ""C2"": 10}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s21371392-d3529696,2598.0,20,4,0,"{""E1"": 8, ""G1"": 8, ""pass"": 4}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""A9"": 18, ""H2"": 2}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""A7"": 12, ""J7"": 8}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""J7"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s21371392-d3529696,2598.0,20,3,0,"{""H2"": 17, ""pass"": 3}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""A7"": 19, ""H1"": 1}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s21371392-d3529696,2598.0,20,7,0,"{""C3"": 12, ""D3"": 1, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s21371392-d3529696,2598.0,20,20,0,"{""pass"": 20}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""A9"": 6, ""B5"": 14}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s21371392-d3529696,2598.0,20,0,0,"{""J7"": 18, ""J9"": 2}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s22371328-d3612586,2622.0,20,14,0,"{""G1"": 6, ""pass"": 14}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""A6"": 5, ""A7"": 5, ""A9"": 2, ""B8"": 8}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""A8"": 9, ""C2"": 11}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s22371328-d3612586,2622.0,20,6,0,"{""E1"": 5, ""G1"": 9, ""pass"": 6}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""A9"": 20}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""A7"": 15, ""J7"": 5}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""J7"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s22371328-d3612586,2622.0,20,3,0,"{""H2"": 16, ""J3"": 1, ""pass"": 3}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s22371328-d3612586,2622.0,20,9,0,"{""C3"": 8, ""D3"": 3, ""pass"": 9}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s22371328-d3612586,2622.0,20,18,0,"{""C6"": 2, ""pass"": 18}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""A9"": 3, ""B5"": 17}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s22371328-d3612586,2622.0,20,0,0,"{""J7"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s23401472-d3742377,2656.0,20,15,0,"{""G1"": 5, ""pass"": 15}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""A6"": 9, ""A7"": 5, ""A9"": 1, ""B8"": 5}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""A8"": 9, ""C2"": 11}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s23401472-d3742377,2656.0,20,3,0,"{""E1"": 7, ""G1"": 10, ""pass"": 3}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s23401472-d3742377,2656.0,20,1,0,"{""A9"": 19, ""pass"": 1}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""A7"": 13, ""D7"": 1, ""J7"": 6}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""A8"": 1, ""G9"": 1, ""J7"": 18}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s23401472-d3742377,2656.0,20,3,0,"{""H2"": 14, ""J3"": 3, ""pass"": 3}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s23401472-d3742377,2656.0,20,11,0,"{""C3"": 6, ""D3"": 3, ""pass"": 11}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s23401472-d3742377,2656.0,20,12,0,"{""C6"": 8, ""pass"": 12}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""A9"": 6, ""B5"": 14}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s23401472-d3742377,2656.0,20,0,0,"{""J7"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s24455424-d3879081,2712.0,20,12,0,"{""G1"": 8, ""pass"": 12}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A6"": 9, ""A7"": 6, ""A9"": 1, ""B8"": 4}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A8"": 10, ""C2"": 10}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s24455424-d3879081,2712.0,20,13,0,"{""E1"": 2, ""G1"": 5, ""pass"": 13}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A9"": 20}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A7"": 12, ""B9"": 2, ""J7"": 6}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A8"": 1, ""G9"": 2, ""J7"": 17}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s24455424-d3879081,2712.0,20,3,0,"{""H2"": 13, ""J3"": 4, ""pass"": 3}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s24455424-d3879081,2712.0,20,9,0,"{""C3"": 6, ""D3"": 5, ""pass"": 9}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s24455424-d3879081,2712.0,20,14,0,"{""C6"": 6, ""pass"": 14}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""A9"": 4, ""B5"": 16}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s24455424-d3879081,2712.0,20,0,0,"{""J7"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s25461504-d4002500,2738.0,20,11,0,"{""G1"": 9, ""pass"": 11}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""A6"": 10, ""A7"": 7, ""B8"": 3}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""A8"": 8, ""C2"": 12}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s25461504-d4002500,2738.0,20,16,0,"{""E1"": 1, ""G1"": 3, ""pass"": 16}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""A9"": 20}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""A7"": 9, ""B9"": 1, ""J7"": 9, ""J8"": 1}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""G9"": 5, ""J7"": 15}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s25461504-d4002500,2738.0,20,2,0,"{""H2"": 13, ""J3"": 5, ""pass"": 2}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""A7"": 20}"
